Vitamin C (mg per 100g),Vitamin B11 (mg per 100g),Sodium (mg per 100g),Calcium (mg per 100g),Carbohydrates (g per 100g),Iron (mg per 100g),Calories (kcal per 100g),Sugars (g per 100g),Dietary Fiber (g per 100g),Fat (g per 100g),Protein (g per 100g),food,food_normalized
3.23,77.11,59.06,36.02,31.74,1.91,184.8,4.36,4.44,3.67,5.28,Eggplant/Brinjal rice (Vangi bhat),eggplant/brinjal rice (vangi bhat)
0.02,7.94,61.29,3.93,19.11,0.32,98.21,0.17,0.98,1.37,1.95,Kashmiri 'tahar',kashmiri 'tahar'
1.42,13.85,219.73,7.25,23.61,0.33,135.24,0.64,1.4,3.2,2.47,Cumin pulao (Jeera/Zeera pulao),cumin pulao (jeera/zeera pulao)
62.36,110.56,86.18,18.18,18.42,0.78,108.87,1.3,3.21,1.9,3.89,Peas pulao (Matar pulao),peas pulao (matar pulao)
27.07,104.21,98.07,19.09,19.72,0.82,116.53,1.59,3.16,2.3,3.6,Split bengal gram dal and vegetable pulao (Channa dal and vegetable pulao),split bengal gram dal and vegetable pulao (channa dal and vegetable pulao)
8.11,88.34,103.09,16.51,21.55,0.77,125.51,1.99,2.69,2.58,3.44,Black channa pulao/ Bengal gram pulao (Kale chane ka pulao),black channa pulao/ bengal gram pulao (kale chane ka pulao)
4.47,39.34,3115.59,49.87,11.26,1.25,130.77,1.0,1.65,10.78,6.52,Mutton pulao,mutton pulao
4.47,38.7,3093.47,32.25,11.17,0.98,108.24,0.99,1.64,8.48,6.07,Chicken pulao,chicken pulao
42.71,53.09,93.42,14.51,14.21,0.55,120.57,1.44,1.64,4.88,4.62,Mexican rice,mexican rice
0.83,26.18,37.14,5.05,10.04,0.31,57.03,0.12,0.85,1.01,1.72,Plain khitchdi (Plain khichri/khichdi),plain khitchdi (plain khichri/khichdi)
0.14,9.08,1504.66,93.2,43.4,2.31,247.29,3.35,7.13,3.61,9.16,Instant idli (with semolina),instant idli (with semolina)
0.0,9.16,142.98,19.35,64.08,1.5,380.91,0.7,5.23,8.43,10.34,Plain dosa,plain dosa
52.07,89.33,122.08,31.79,23.02,1.21,144.53,1.53,4.31,3.26,4.84,Masala dosa mixed vegetable fillings,masala dosa mixed vegetable fillings
11.5,94.26,160.4,171.23,29.76,1.27,243.12,4.81,3.11,8.84,10.31,Masala dosa paneer fillings,masala dosa paneer fillings
6.15,19.02,228.69,40.86,36.28,1.23,255.95,1.5,4.4,9.03,6.18,Uttapam,uttapam
2.57,27.59,26.59,6.36,13.28,0.83,267.7,4.16,6.19,22.63,3.12,Appam,appam
16.54,82.63,182.79,86.86,14.24,0.75,136.08,1.68,2.05,7.01,4.58,Beans and macaroni,beans and macaroni
27.89,37.77,5358.6,73.66,10.04,2.06,97.43,1.41,1.08,9.51,9.35,Spaghetti bolognese,spaghetti bolognese
29.03,47.45,2511.99,68.28,16.12,1.85,161.55,1.0,1.19,10.17,9.15,Meat and macaroni casserole,meat and macaroni casserole
44.09,63.03,189.13,40.82,10.46,0.71,158.13,1.87,1.11,10.64,5.61,Spaghetti with meat balls and tomato sauce,spaghetti with meat balls and tomato sauce
44.09,98.36,199.55,80.73,12.72,0.55,158.54,3.03,1.25,10.44,3.95,Spaghetti with paneer balls and tomato sauce,spaghetti with paneer balls and tomato sauce
80.17,112.65,37.08,24.61,5.38,0.49,63.38,1.04,0.47,3.43,2.9,Lasagne with meat sauce,lasagne with meat sauce
179.9,286.76,40.78,32.89,5.9,0.57,49.23,1.37,0.66,2.16,1.71,Lasagne with vegetables,lasagne with vegetables
0.0,30.08,177.24,15.96,42.92,1.15,240.84,1.03,1.6,4.37,6.55,Home made egg noodles,home made egg noodles
1.88,22.49,115.6,8.29,6.04,0.85,34.79,1.25,1.22,0.12,2.22,Sour lentils (Khatti dal),sour lentils (khatti dal)
17.4,54.46,109.56,16.4,8.86,0.83,69.43,1.32,2.5,2.17,3.14,Urad special dehusked,urad special dehusked
18.79,105.9,109.97,21.81,4.77,0.89,52.84,0.23,1.3,2.76,2.05,Arhar with spinach (Arhar dal aur palak),arhar with spinach (arhar dal aur palak)
10.19,11.52,112.36,2.99,1.0,0.18,24.08,0.45,0.39,2.05,0.4,Moong dal with vadi,moong dal with vadi
17.27,28.68,104.11,16.56,3.37,0.59,26.74,0.83,1.6,0.88,1.13,Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),rasam with tamarind (puli rasam/ chintapandu rasam/ charu/saaru)
19.71,28.91,102.77,15.56,2.85,0.52,24.41,0.44,1.54,0.87,1.11,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),rasam with lemon (nimmakaya rasam/nimmakaya charu/elumichai rasam/nimbe hannina saaru)
0.48,45.28,181.69,25.04,6.8,1.0,63.43,0.15,3.02,2.48,3.23,Green gram whole with baghar (Sabut moong dal with tadka),green gram whole with baghar (sabut moong dal with tadka)
28.45,80.51,60.09,21.45,5.03,0.71,79.39,0.86,2.15,5.46,2.33,Urad sabut special,urad sabut special
16.22,93.09,122.05,32.03,7.63,0.95,68.57,1.24,1.12,3.06,2.92,Kabuli channa curry,kabuli channa curry
13.39,135.02,356.27,151.08,16.26,1.89,189.38,4.5,3.25,10.72,7.75,Besan gatte curry,besan gatte curry
1.87,15.19,83.47,112.25,3.3,1.39,135.07,2.27,0.86,9.54,9.08,Dry masala chops,dry masala chops
5.54,31.82,56.94,79.07,2.53,1.09,115.64,1.64,0.78,8.54,7.09,Mutton korma,mutton korma
20.97,34.57,104.53,14.51,1.73,0.67,418.13,0.78,0.91,43.83,4.14,Shahi keema kofta curry,shahi keema kofta curry
20.62,33.86,170.06,23.84,2.86,1.01,109.79,1.27,1.49,7.85,6.82,Minced meat ball curry,minced meat ball curry
4.52,6.58,78.14,98.67,3.06,1.41,132.86,2.09,0.76,9.27,9.22,Boti kebab,boti kebab
3.97,5.3,102.17,117.44,3.11,2.19,133.94,1.4,1.88,8.43,11.25,Mutton seekh kebab,mutton seekh kebab
7.67,44.36,57.44,12.91,2.07,0.55,335.75,0.75,0.6,34.7,3.84,Indian lamb and egg curry (Nargisi kofta),indian lamb and egg curry (nargisi kofta)
37.78,40.59,2257.67,13.89,3.27,0.7,500.94,1.1,0.86,55.99,2.85,Soya chunks sweet and sour (Nutrinugget sweet and sour),soya chunks sweet and sour (nutrinugget sweet and sour)
11.59,49.69,148.98,89.7,7.67,1.18,131.43,4.66,2.57,9.5,3.86,Soya chunks korma (Nutrinugget korma),soya chunks korma (nutrinugget korma)
39.15,54.07,61.63,21.42,5.33,0.81,70.77,1.39,3.13,4.11,2.79,Mushroom matar,mushroom matar
39.15,52.1,70.97,20.32,5.82,0.99,82.62,1.64,2.86,5.11,3.03,Soya chunks and peas (Nutrinugget matar),soya chunks and peas (nutrinugget matar)
5.43,60.84,38.05,43.67,1.94,0.24,406.06,1.44,0.61,43.8,1.18,Vegetable yakhni,vegetable yakhni
60.21,232.9,70.97,49.75,2.95,1.69,47.63,1.0,2.27,2.96,1.94,Spinach mushroom (Palak mushroom),spinach mushroom (palak mushroom)
27.25,57.94,73.56,47.09,6.58,0.38,332.15,1.65,0.86,32.94,2.29,Vegetarian nargisi kofta curry,vegetarian nargisi kofta curry
0.3,13.16,71.71,13.61,0.1,0.79,199.9,0.05,0.03,13.06,20.49,Roast chicken,roast chicken
9.92,65.41,142.56,82.68,4.07,0.89,163.7,2.86,0.96,12.02,9.82,Shahi chicken masala,shahi chicken masala
24.53,24.19,104.83,21.24,2.13,0.87,111.68,0.93,1.42,6.71,10.57,Tomato chicken,tomato chicken
7.46,32.64,97.08,50.37,3.13,0.82,152.87,2.11,0.69,9.57,13.52,Creamy chicken,creamy chicken
79.81,105.46,104.01,73.36,5.34,0.78,119.56,2.49,1.92,7.57,7.97,Broccoli chicken ala king,broccoli chicken ala king
49.96,64.3,365.86,18.41,5.6,0.96,129.17,1.95,1.21,8.24,8.24,Ginger chicken,ginger chicken
37.78,50.11,1809.94,21.98,2.67,0.93,445.09,0.89,0.58,47.59,6.92,Chicken sweet and sour,chicken sweet and sour
10.02,58.86,119.21,68.66,5.43,1.06,147.96,3.32,1.82,9.67,9.83,Chicken korma,chicken korma
9.39,46.45,76.38,44.44,4.42,0.85,109.43,2.39,1.93,7.03,7.26,Bengal fish curry (Bengali machli curry),bengal fish curry (bengali machli curry)
14.13,34.81,103.55,11.38,4.47,0.38,542.9,0.17,0.34,55.82,5.66,Fish finger,fish finger
10.71,38.0,73.93,21.94,2.73,0.91,86.21,1.55,1.52,4.43,8.66,Fish in coconut milk (Nariyal ke doodh ke saath machli),fish in coconut milk (nariyal ke doodh ke saath machli)
3.72,43.62,375.86,37.25,3.1,0.96,109.55,2.03,1.56,6.93,8.54,Prawn curry (with coconut) (Jhinga curry),prawn curry (with coconut) (jhinga curry)
13.01,67.06,74.36,18.8,2.12,0.35,121.96,0.35,0.38,5.43,16.14,Baked stuffed fish,baked stuffed fish
27.02,37.04,101.8,36.15,7.74,0.46,120.9,1.13,0.76,5.77,9.25,Fish pie,fish pie
16.97,46.78,192.42,60.04,9.59,0.55,138.4,1.53,1.21,6.41,10.95,Crispy baked fish,crispy baked fish
2.41,45.24,92.45,63.87,5.14,0.59,139.71,2.09,0.19,8.55,10.51,Fish souffle,fish souffle
42.18,35.58,78.4,23.74,10.42,0.97,89.56,1.58,2.42,4.47,1.52,Potato curry (Aloo ki sabzi),potato curry (aloo ki sabzi)
19.03,44.73,142.12,41.59,4.03,1.52,117.52,1.9,2.09,8.81,5.38,Egg curry (Anda curry),egg curry (anda curry)
69.6,87.67,43.4,19.63,7.19,0.95,83.07,1.41,3.35,4.66,2.77,Vegetable curry with coconut ,vegetable curry with coconut
42.93,44.72,51.99,36.36,7.15,0.47,59.9,1.82,1.19,2.72,1.56,Curd with potatoes (Dahi aloo),curd with potatoes (dahi aloo)
46.64,48.57,30.12,7.77,2.78,0.26,455.4,0.63,0.56,49.08,0.56,Potato kofta curry (Aloo kofta curry),potato kofta curry (aloo kofta curry)
36.07,43.47,42.22,8.35,3.75,0.31,322.88,0.63,1.04,33.84,0.71,Yam kofta curry (Zimikand/Suran kofta curry),yam kofta curry (zimikand/suran kofta curry)
27.49,63.24,40.04,11.36,3.17,0.24,321.08,2.4,0.96,33.83,0.8,Jackfruit kofta curry (Kathal ka kofta curry),jackfruit kofta curry (kathal ka kofta curry)
78.73,242.0,62.46,43.67,5.91,1.59,57.17,0.93,2.04,2.82,1.63,Spinach and potato (Palak aloo),spinach and potato (palak aloo)
80.77,75.87,89.73,131.88,4.74,2.37,91.2,1.07,2.36,7.25,1.69,Mooli bhujia,mooli bhujia
66.6,71.68,81.99,165.84,3.63,2.36,90.9,1.08,3.8,7.29,2.26,Bathua bhujia,bathua bhujia
12.69,19.01,118.05,31.54,6.09,0.98,142.48,1.26,1.84,9.36,8.21,Cabbage rolls (dry) ((Pattagobhi rolls) (dry)),cabbage rolls (dry) ((pattagobhi rolls) (dry))
26.91,34.04,123.98,29.82,7.03,0.95,124.63,3.81,2.35,8.17,5.76,Cabbage rolls (curry) ((Pattagobhi rolls)(curry)),cabbage rolls (curry) ((pattagobhi rolls)(curry))
8.11,32.76,81.25,22.77,11.11,0.68,134.95,1.55,2.47,8.97,2.12,Dry arbi (Sookhi arbi),dry arbi (sookhi arbi)
1.9,20.12,261.31,32.08,16.16,0.99,185.38,0.81,3.1,11.9,3.01,Masala arbi,masala arbi
27.86,82.49,63.65,19.63,5.02,0.63,84.55,1.57,3.63,6.05,2.05,Peas brinjal bhartha (Matar baingan bhartha),peas brinjal bhartha (matar baingan bhartha)
29.07,85.27,92.78,67.88,4.5,0.88,110.81,1.42,3.57,9.27,1.83,Okra/Lady's fingers fry (Bhindi sabzi/sabji/subji),okra/lady's fingers fry (bhindi sabzi/sabji/subji)
18.14,90.04,40.42,27.61,4.35,0.56,657.76,0.26,1.75,70.4,1.91,Crispy okra/Crispy lady's fingers (Karare bhindi),crispy okra/crispy lady's fingers (karare bhindi)
6.36,86.05,81.22,44.2,3.26,0.95,105.06,1.7,4.15,9.22,2.03,Beans foogath,beans foogath
46.93,63.07,360.09,17.25,4.68,0.91,162.36,1.95,2.86,15.24,1.36,Stuffed bittergourd (wet) (Bharwa karele),stuffed bittergourd (wet) (bharwa karele)
21.72,55.34,33.68,12.79,4.56,0.33,488.97,3.55,1.33,51.78,0.93,Jackfruit/Kathal (dry),jackfruit/kathal (dry)
30.3,35.57,37.07,8.11,5.47,0.43,491.76,0.8,1.44,51.79,0.79,Yam fried (Zimikand/Suran fried),yam fried (zimikand/suran fried)
53.51,60.04,86.29,21.05,8.23,0.98,95.67,1.47,3.26,5.54,2.75,"Cauliflower, pea and potato bhujia (Phoolgobhi, matar aur aloo bhujia)","cauliflower, pea and potato bhujia (phoolgobhi, matar aur aloo bhujia)"
26.08,28.48,79.46,27.11,5.43,0.68,68.48,1.79,2.97,4.38,1.4,Vegetable jalfrezi,vegetable jalfrezi
38.17,61.93,55.0,13.3,3.19,0.34,30.78,0.86,1.37,1.47,1.04,Vegetables stir fry ,vegetables stir fry
79.0,97.64,59.26,26.99,2.34,0.71,40.7,1.08,2.83,2.48,2.49,Broccoli delight,broccoli delight
13.25,45.12,34.18,26.4,7.28,1.26,82.8,0.91,4.17,4.18,3.32,Dhansak (vegetarian),dhansak (vegetarian)
71.55,88.46,194.22,100.19,3.97,0.92,90.95,1.47,2.4,5.88,5.21,Cauliflower basket,cauliflower basket
9.01,92.91,106.99,71.83,4.36,0.66,93.19,1.52,1.18,5.8,5.84,Stuffed bottle gourd (Stuffed ghiya/lauki),stuffed bottle gourd (stuffed ghiya/lauki)
7.23,8.71,103.85,18.1,10.94,0.76,140.54,0.29,1.29,9.01,3.6,Ducheese potato,ducheese potato
17.36,11.66,90.67,10.38,14.52,0.57,87.32,0.33,1.71,2.35,1.53,Roast potatoes ,roast potatoes
18.77,23.25,92.09,25.72,11.03,0.81,100.2,0.4,1.31,4.39,3.82,Stuffed baked potatoes ,stuffed baked potatoes
37.47,49.55,182.12,55.25,11.05,0.87,111.62,1.41,2.49,4.77,5.71,Potato nests,potato nests
23.82,16.5,4.62,11.43,13.81,0.55,119.51,0.34,1.59,6.28,1.49,Parsley potato,parsley potato
48.37,234.02,90.21,65.49,3.17,0.9,419.62,1.17,1.02,44.14,2.28,Creamed spinach and mushroom,creamed spinach and mushroom
39.68,37.46,118.98,84.97,8.13,0.36,106.66,2.51,1.23,6.63,3.65,Fricassee of Mushroom,fricassee of mushroom
50.15,69.55,164.96,119.69,9.13,0.57,145.9,3.01,1.44,10.2,4.45,Cauliflower au gratin,cauliflower au gratin
55.0,104.25,117.99,99.48,8.76,0.58,126.88,2.69,1.91,8.28,4.03,Vegetable and cheese pie,vegetable and cheese pie
30.28,172.47,244.07,133.69,6.27,2.15,150.18,0.89,1.44,10.52,7.36,Spinach souffle ,spinach souffle
6.0,41.14,110.12,18.13,3.4,0.55,84.92,1.97,0.55,6.45,3.36,Beetroot and egg salad (Chukandar aur ande ka salad),beetroot and egg salad (chukandar aur ande ka salad)
37.28,52.99,102.66,23.25,9.05,0.9,121.9,0.84,1.21,8.13,2.89,Sour cream potato salad,sour cream potato salad
58.24,75.97,65.09,33.71,3.82,1.27,49.88,1.9,1.33,3.24,1.33,Tossed green salad,tossed green salad
70.79,109.53,26.02,45.65,11.61,0.85,160.46,1.46,3.09,11.3,3.36,Spring basket salad,spring basket salad
6.74,21.36,141.73,68.49,4.72,0.52,36.13,2.28,1.66,0.93,2.09,Cucumber and yogurt salad (Kheere aur dahi ka salad),cucumber and yogurt salad (kheere aur dahi ka salad)
56.69,49.49,76.02,17.54,2.36,0.77,100.55,1.21,1.14,6.99,6.9,Chicken and tomato towers,chicken and tomato towers
28.75,37.7,74.2,37.14,4.21,0.87,48.86,2.86,1.8,0.85,5.85,Jellied sunshine fruit salad,jellied sunshine fruit salad
35.87,39.01,98.17,44.28,5.02,1.18,50.37,3.21,1.58,0.26,6.87,Tomato aspic,tomato aspic
33.45,20.91,13.23,28.61,15.61,0.41,103.51,14.38,0.26,4.17,1.68,Frozen frosty fruit salad (Phalon ka salaad),frozen frosty fruit salad (phalon ka salaad)
6.42,1.95,261.13,6.98,3.68,0.48,733.77,3.01,0.22,79.65,0.32,French dressing,french dressing
12.05,18.85,193.58,75.54,3.98,0.27,329.05,3.68,0.04,33.84,2.13,Mayonnaise without eggs,mayonnaise without eggs
5.34,39.4,204.62,194.59,8.03,0.18,78.8,7.57,0.22,2.9,5.59,Curd dressing ,curd dressing
7.76,32.0,274.46,146.72,7.19,0.55,64.78,5.99,1.69,2.19,4.14,Carrot raita (Gajar ka raita),carrot raita (gajar ka raita)
7.11,31.7,129.14,130.11,6.02,0.33,55.6,5.48,1.04,1.88,3.74,Pumpkin raita (Kaddu ka raita),pumpkin raita (kaddu ka raita)
6.06,44.25,223.01,191.01,7.31,1.68,112.05,6.17,1.79,6.19,7.05,Mint and peanut raita (Pudinay aur moongfali ka raita),mint and peanut raita (pudinay aur moongfali ka raita)
32.9,160.65,126.57,142.96,5.06,1.61,52.75,3.97,1.39,1.86,3.95,Spinach raita (Palak ka raita),spinach raita (palak ka raita)
43.65,61.2,110.92,206.31,5.31,1.46,54.4,4.11,2.19,1.76,4.13,Bathua raita,bathua raita
19.89,27.72,135.48,134.53,8.62,0.27,67.74,8.12,1.39,2.02,3.9,Pineapple raita (Ananas ka raita),pineapple raita (ananas ka raita)
5.73,27.58,135.43,133.23,13.51,0.31,89.03,10.11,1.0,2.07,4.13,Banana raita (Kele ka raita),banana raita (kele ka raita)
18.19,59.64,135.46,136.06,8.23,0.34,67.37,7.87,0.89,2.14,3.9,Mango raita (Aam ka raita),mango raita (aam ka raita)
108.7,33.5,135.94,136.93,7.27,0.28,64.36,6.71,3.0,2.07,4.19,Guava raita (Amarood ka raita),guava raita (amarood ka raita)
10.55,22.88,135.64,134.52,9.66,0.26,72.59,8.51,0.71,2.07,3.98,Grapes raita (Angoor ka raita),grapes raita (angoor ka raita)
6.2,35.87,19.62,94.18,10.0,0.23,84.07,9.63,0.55,3.86,2.7,Bottle gourd kheer (Ghiya/Lauki kheer),bottle gourd kheer (ghiya/lauki kheer)
8.06,26.95,20.99,95.61,10.44,0.24,86.35,10.12,0.63,3.86,2.76,Pumpkin kheer (Kaddu ki kheer),pumpkin kheer (kaddu ki kheer)
5.82,16.4,15.86,75.67,11.34,0.18,81.3,10.71,0.51,3.18,2.14,Apple kheer (Seb ki kheer),apple kheer (seb ki kheer)
3.02,35.21,44.78,90.59,14.95,0.53,122.7,14.92,0.0,5.01,5.11,Caramel custard (baked),caramel custard (baked)
2.13,9.67,23.97,81.27,14.21,0.1,228.67,13.45,0.0,18.15,2.69,Vanilla ice cream without egg,vanilla ice cream without egg
2.13,21.98,37.72,77.42,11.71,0.34,214.85,11.69,0.0,17.02,4.16,Vanilla ice cream with egg,vanilla ice cream with egg
2.13,22.0,37.62,77.08,12.26,0.34,215.61,11.6,0.0,16.96,4.15,Strawberry ice cream,strawberry ice cream
2.13,24.1,34.84,73.22,16.75,0.51,241.45,16.08,0.0,17.93,4.23,Chocochip ice cream,chocochip ice cream
2.17,29.32,29.83,67.38,23.13,0.89,273.96,21.02,0.51,18.49,5.04,Choconut ice cream,choconut ice cream
3.34,12.72,16.26,56.67,15.02,0.24,183.49,14.41,0.07,13.11,2.08,Pear chocholate sunday,pear chocholate sunday
0.0,0.63,2.8,18.8,43.21,1.13,263.2,42.06,0.0,10.39,1.91,Chocolate sauce,chocolate sauce
2.16,7.18,42.09,95.72,14.09,0.15,150.62,13.35,0.0,9.43,3.15,Coffee ice cream,coffee ice cream
3.48,13.85,51.11,60.61,19.36,0.22,203.99,16.88,0.15,13.22,2.88,Coffee pear alaska,coffee pear alaska
2.13,18.72,22.24,72.26,19.92,0.26,277.32,17.73,0.47,20.99,3.11,Crunchy butterscotch,crunchy butterscotch
2.99,11.79,17.92,60.55,16.31,0.11,200.85,13.35,0.06,14.51,2.06,Peach melba ice cream,peach melba ice cream
4.23,10.77,31.54,56.34,22.75,0.16,196.32,14.19,0.26,11.45,1.73,Vanilla ice cream with apples in hot cherry sauce,vanilla ice cream with apples in hot cherry sauce
34.86,16.85,14.36,17.4,6.72,0.53,57.39,5.66,0.97,2.62,1.41,Grape and orange whip,grape and orange whip
16.68,28.45,15.65,43.52,13.64,0.23,125.49,10.51,0.7,6.68,2.78,Honey banana cream,honey banana cream
21.41,20.79,24.59,26.4,17.82,0.31,150.1,15.3,2.19,7.88,3.34,Raspberry bavarian cream,raspberry bavarian cream
7.74,19.39,17.27,71.69,9.11,0.15,107.09,9.03,0.09,7.09,2.09,Fruit delight,fruit delight
0.75,33.07,48.64,45.25,9.53,0.96,230.52,8.99,0.0,18.16,6.85,Creamy chocolate mousse,creamy chocolate mousse
8.65,31.24,46.35,55.03,15.62,0.53,169.87,13.88,0.0,9.78,5.89,Cold lemon souffle,cold lemon souffle
10.08,33.8,46.53,55.45,16.27,0.57,173.19,14.42,0.11,9.82,5.94,Cold orange souffle,cold orange souffle
1.88,30.3,49.38,57.13,16.85,0.54,181.22,14.99,0.0,10.39,6.23,Cold pineapple souffle,cold pineapple souffle
1.3,30.71,49.09,62.47,16.29,0.52,179.54,14.49,0.0,10.32,6.22,Cold vanilla souffle,cold vanilla souffle
1.3,32.45,47.77,62.91,17.22,0.68,187.53,15.31,0.0,10.86,6.37,Cold chocolate souffle,cold chocolate souffle
2.48,4.33,1.7,5.94,18.22,0.21,74.32,17.67,2.84,0.32,0.25,Stewed fruit (with pear),stewed fruit (with pear)
1.47,11.46,8.28,26.37,33.64,0.73,240.79,21.29,1.0,11.35,1.54,Apricot fool,apricot fool
23.78,19.18,26.34,23.0,21.84,0.25,200.6,20.37,0.06,12.29,1.84,Pavlova,pavlova
1.81,25.81,100.32,67.76,29.06,0.85,301.91,19.72,0.29,19.01,4.49,Steamed cake with chocolate sauce,steamed cake with chocolate sauce
12.93,20.7,47.75,48.77,16.31,0.55,155.25,12.07,0.14,7.93,5.29,Hot lemon souffle,hot lemon souffle
0.41,4.56,67.28,26.13,28.24,0.13,471.15,27.04,0.05,40.15,0.85,Gulab jamun with milk powder,gulab jamun with milk powder
2.69,10.2,16.65,62.58,28.27,0.13,130.05,27.84,0.02,1.92,1.52,Chum chum,chum chum
2.69,10.2,16.65,62.58,28.27,0.13,130.05,27.84,0.02,1.92,1.52,Dil bahar,dil bahar
2.69,10.2,16.65,62.58,28.27,0.13,130.05,27.84,0.02,1.92,1.52,Rasbhari,rasbhari
2.69,12.02,16.57,63.23,28.16,0.17,133.7,27.66,0.11,2.28,1.71,Rajbogh,rajbogh
2.69,10.2,15.19,57.09,25.79,0.12,118.64,25.4,0.01,1.75,1.38,Rasgulla,rasgulla
2.69,11.29,16.46,62.31,29.17,0.15,135.55,28.71,0.07,2.11,1.61,Rasmalai,rasmalai
0.0,26.6,31.14,309.84,36.55,2.1,411.45,35.6,4.07,26.01,9.98,Khoa coconut burfi,khoa coconut burfi
3.36,9.75,23.31,107.53,12.33,0.24,102.68,11.98,0.09,4.72,3.24,Danedar burfi,danedar burfi
0.0,3.21,8.33,14.86,47.1,1.01,348.67,28.67,2.8,16.86,3.47,Semolina burfi (Suji/Rava burfi),semolina burfi (suji/rava burfi)
3.02,11.48,8.95,21.76,17.02,0.79,186.18,16.11,4.29,12.66,1.75,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),pumpkin coconut burfi (kaddu aur nariyal ki burfi)
0.02,27.31,31.71,358.61,34.43,2.25,396.02,33.37,3.08,24.09,12.21,Khoa ladoo,khoa ladoo
0.0,14.55,27.06,35.27,50.5,2.39,501.7,18.46,6.01,29.86,9.38,Wheat and gram flour ladoo (Atta besan ladoo),wheat and gram flour ladoo (atta besan ladoo)
0.03,4.01,3.93,18.04,48.02,1.81,441.84,19.79,4.27,25.45,5.44,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),semolina ladoo with nuts (suji/rava ladoo with nuts)
0.0,23.64,17.93,150.73,50.49,4.8,282.74,36.48,5.54,4.66,8.5,Sesame chickpeas brittle (Til aur channe ki chikki),sesame chickpeas brittle (til aur channe ki chikki)
0.0,2.16,15.03,63.3,59.59,3.3,253.82,48.27,0.37,0.32,2.12,Murmura chikki,murmura chikki
1.18,14.65,99.22,11.06,6.48,0.42,551.64,1.58,1.44,57.61,2.05,Masala onion pakora/pakoda (Pyaaz ke pakode),masala onion pakora/pakoda (pyaaz ke pakode)
3.84,12.67,120.9,8.58,5.55,0.47,668.76,0.27,1.34,71.01,2.22,Masala green chilli pakora/pakoda (Hari mirch kay pakode),masala green chilli pakora/pakoda (hari mirch kay pakode)
0.14,11.46,103.23,9.08,4.55,0.51,590.09,0.22,0.96,60.98,6.03,Chicken pakora/pakoda,chicken pakora/pakoda
0.14,11.02,112.24,12.65,4.55,0.63,577.03,0.22,0.96,59.52,5.97,Fish pakora/pakoda,fish pakora/pakoda
1.81,38.34,91.45,107.86,7.62,0.48,672.2,2.52,0.39,69.38,4.59,Paneer cutlet,paneer cutlet
13.39,9.09,48.17,5.43,11.23,0.38,558.76,0.1,0.54,56.97,0.56,Sago cutlet/vadas (Sabudana cutlet/vadas),sago cutlet/vadas (sabudana cutlet/vadas)
16.42,43.66,57.11,14.94,7.39,0.69,496.45,0.32,1.35,50.94,2.0,Poshtik cutlet,poshtik cutlet
11.07,22.05,79.4,16.22,5.77,0.56,575.02,0.2,0.58,60.25,2.45,Egg cutlet (Anda cutlet),egg cutlet (anda cutlet)
1.81,8.86,95.81,20.82,5.61,0.63,531.86,0.31,0.4,54.47,5.1,Minced meat cutlet,minced meat cutlet
10.06,12.39,107.7,10.37,13.22,0.6,443.11,0.74,1.52,42.22,2.21,Vegetable samosa,vegetable samosa
0.0,13.31,65.87,10.6,9.7,0.96,745.5,0.16,2.27,76.32,4.39,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),plain urad dal vada (uzunne vada/minapa garelu/ulundu vadai/medu vada)
2.05,15.89,61.49,11.87,9.93,1.0,703.78,0.7,2.71,71.62,4.32,Masala urad dal vada,masala urad dal vada
2.6,19.33,124.1,5.31,5.36,0.58,54.73,1.36,1.49,2.8,1.92,Khaman (dhokla),khaman (dhokla)
2.7,22.87,763.98,66.58,24.11,1.05,207.11,6.86,3.57,9.37,7.66,Instant dhokla,instant dhokla
3.65,2.29,209.42,23.63,9.11,1.08,44.66,6.31,2.14,0.32,1.05,Tomato ginger chutney (Tamatar adarak ki chutney),tomato ginger chutney (tamatar adarak ki chutney)
4.07,4.94,183.98,47.59,8.22,2.06,43.65,5.48,2.63,0.36,1.53,Mint tomato chutney (Pudinay aur tamatar ki chutney),mint tomato chutney (pudinay aur tamatar ki chutney)
4.24,3.57,186.64,39.8,8.16,1.63,42.86,5.5,2.47,0.37,1.38,Coriander chutney (Hare dhaniye ki chutney),coriander chutney (hare dhaniye ki chutney)
4.84,2.23,215.09,46.4,8.83,1.22,43.02,0.06,4.58,0.62,1.44,Gooseberry chutney (Amla chutney),gooseberry chutney (amla chutney)
1.33,4.63,160.0,119.57,8.91,1.77,370.43,4.4,3.04,33.46,9.44,Walnut chutney (Akhrot ki chutney),walnut chutney (akhrot ki chutney)
0.0,0.51,222.53,15.17,20.62,0.7,84.22,19.04,0.31,0.11,0.28,Saunth/Sonth chutney with ginger,saunth/sonth chutney with ginger
0.02,14.27,195.67,68.87,47.65,5.14,312.34,1.16,13.95,2.67,21.55,Gun powder chutney,gun powder chutney
